t,hikari_active,tomcat_busy
1790375102,0.0,1.0
1790375103,1.0,51.0
1790375104,2.0,100.0
1790375106,3.0,100.0
1790375108,7.0,100.0
1790375110,18.0,100.0
1790375113,3.0,100.0
1790375117,18.0,100.0
1790375122,4.0,100.0
1790375128,4.0,100.0
1790375135,2.0,100.0
1790375143,7.0,100.0
1790375147,2.0,100.0
1790375153,0.0,100.0
1790375158,7.0,36.0
